fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-4000000,603000000,None,-834000000,755000000,296000000,None,None,None,1662000000,-16250000000,15745000000,None,102000000,102000000,None,301000000,277000000,24000000,None,1821000000,None,-102000000,None,None,None,1486000000,APO
2024-09-30,USD,1854000000,356000000,None,79000000,1536000000,281000000,None,None,None,1769000000,-14466000000,12251000000,None,453000000,453000000,None,301000000,277000000,24000000,None,472000000,None,-453000000,None,None,None,811000000,APO
2024-06-30,USD,1333000000,389000000,None,-543000000,1779000000,260000000,None,None,None,1177000000,-14700000000,11634000000,None,75000000,75000000,None,304000000,279000000,25000000,None,2825000000,None,-75000000,None,None,None,853000000,APO
2024-03-31,USD,70000000,505000000,None,-671000000,1521000000,238000000,None,None,None,1765000000,-16385000000,18342000000,None,260000000,260000000,None,283000000,259000000,24000000,None,2827000000,None,-260000000,None,None,None,1427000000,APO
2023-12-31,USD,2064000000,383000000,None,1416000000,983000000,217000000,5556000000,None,None,3581000000,-14688000000,15880000000,None,26000000,26000000,None,208000000,259000000,22000000,None,1091000000,None,-25000000,None,None,None,2756000000,APO
2023-09-30,USD,-364000000,216000000,None,-910000000,1802000000,241000000,9324000000,None,None,640000000,-10211000000,10221000000,None,0,0,None,280000000,256000000,0,None,1404000000,None,1397000000,None,None,None,682000000,APO
2023-06-30,USD,3551000000,275000000,None,3763000000,1746000000,180000000,37228000,-64523000,None,750000000,-11868000000,5014000000,None,77000000,77000000,None,244000000,256000000,0,None,1214000000,None,-77000000,None,-830086000,None,599000000,APO
2023-03-31,USD,1071000000,204000000,None,64000000,1213000000,165000000,43757000,-46981000,None,1538000000,-5640000000,11523000000,None,458000000,458000000,None,229000000,241000000,0,None,1203000000,None,-458000000,None,80332000,None,1010000000,APO
2022-12-31,USD,1465000000,379000000,None,99000000,-1264000000,218000000,49966000,-161047000,None,1007000000,-11273000000,7697000000,None,172000000,172000000,None,229000000,240000000,0,None,1994000000,None,-172000000,None,459293000,None,640000000,APO
2022-09-30,USD,2344000000,553000000,None,1307000000,898000000,149000000,53711000,29460000,None,-849000000,-11353000000,7733000000,None,26000000,26000000,None,229000000,264000000,0,None,0,None,-26000000,None,-355767000,None,-563000000,APO
2022-06-30,USD,3973000000,413000000,None,4199000000,1472000000,121000000,55306000,-771676000,None,-2606000000,-3921000000,2040000000,None,211000000,211000000,None,229000000,229000000,0,None,95000000,None,-211000000,None,-47716000,None,-2051000000,APO
2022-03-31,USD,-3993000000,228000000,None,-266000000,6033000000,106000000,43542000,670506000,None,-1059000000,3103000000,11240000000,None,226000000,226000000,None,229000000,229000000,0,None,3656000000,None,-226000000,None,10350000000,None,-870000000,APO
2021-12-31,USD,-1073000000,None,None,None,None,7000000,37009000,40399000,3029000,612000000,-1208000000,553000000,None,98000000,None,None,137000000,127000000,10000000,None,None,None,-98000000,None,-1727264000,None,244000000,APO
2021-09-30,USD,1044000000,None,None,None,None,7000000,14483000,98804000,-47056000,631000000,-1116000000,-267000000,None,78000000,None,None,135000000,126000000,9000000,None,None,None,-78000000,None,-339752000,None,258000000,APO
2021-06-30,USD,1322000000,None,None,None,None,7000000,7742000,-140786000,9912000,1505000000,753000000,-1354000000,None,123000000,None,None,129000000,120000000,9000000,None,None,None,-123000000,None,721754000,None,658000000,APO
2021-03-31,USD,-229000000,None,None,None,None,6000000,5504000,29092000,525549000,1519000000,19000000,1177000000,None,0,None,None,153000000,144000000,9000000,None,None,None,208485000,None,967065000,None,679000000,APO
